Composition,Predicted EFA,Average Formation Enthalpy,Formation Gap,Radius Mismatch,Electronegativity Mismatch,Carbon Affinity,Magnetic Disorder Risk Index,Minimum Carbide Melting Point,Average Valence Count,Carbide Formation Deviation Index,Metastable Segregation Index,norm_efa,norm_afe,norm_fg,norm_rmis,norm_xmis,norm_ca,norm_mdri,norm_mp,norm_vec,norm_cfdi,norm_msi,Normalized Score
(HfNbScTaTiVWZr)C8,,-0.652500000,0.470500000,0.066750029,0.317913117,-0.154,0,2454,4.500000000,0.331559572,-0.169,,0.736835414,0.521025735,0.463472035,0.390299812,0.461212984,1,0,0.374999998,0.447568472,0.310478651,
(HfNbScTaTiVYZr)C8,,-0.654750000,0.468250000,0.074284183,0.142126704,-0.172,0,2454,4.125000000,0.328213250,-0.015,,0.739697281,0.523925095,0.369741517,0.803475481,0.486600854,1,0,0.218749999,0.454648265,0.509702451,
(HfNbScTaTiWYZr)C8,,-0.612250000,0.510750000,0.058472868,0.337747594,-0.154,0,2454,4.250000000,0.366103042,-0.169,,0.685639790,0.469159407,0.566446126,0.343680035,0.461212984,1,0,0.270833332,0.374485069,0.310478651,
(HfNbScTaVWYZr)C8,,-0.553375000,0.569625000,0.064773140,0.339512518,-0.154,0,2454,4.375000000,0.341700138,-0.169,,0.610754266,0.393292822,0.488066016,0.339531685,0.461212984,1,0,0.322916665,0.426114140,0.310478651,
(HfNbScTiVWYZr)C8,,-0.591625000,0.531375000,0.073813214,0.339217850,-0.154,0,2454,4.250000000,0.367533311,-0.169,,0.659406008,0.442581941,0.375600725,0.340224284,0.461212984,1,0,0.270833332,0.371459059,0.310478651,
(HfNbTaTiVWYZr)C8,,-0.639625000,0.483375000,0.071244953,0.332903890,-0.154,0,2611,4.500000000,0.347581263,-0.169,,0.720459174,0.504434953,0.407551816,0.355064878,0.461212984,1,0,0.374999998,0.413671481,0.310478651,
(HfReScTaTiVWY)C8,,-0.486875000,0.636125000,0.071408848,0.348942599,-0.053,0,2454,4.625000000,0.371824366,-0.409,,0.526170192,0.307600627,0.405512841,0.317366832,0.318758825,1,0,0.427083332,0.362380500,0.000000000,
(HfReScTaTiVWZr)C8,,-0.592125000,0.530875000,0.066351350,0.335559235,-0.053,0,2454,4.750000000,0.386671837,-0.409,,0.660041978,0.443226243,0.468431901,0.348823646,0.318758825,1,0,0.479166665,0.330967799,0.000000000,
(HfReScTaTiVYZr)C8,,-0.594375000,0.528625000,0.075100433,0.205958127,-0.053,0,2454,4.375000000,0.384160103,-0.409,,0.662903846,0.446125603,0.359586756,0.653443460,0.318758825,1,0,0.322916665,0.336281860,0.000000000,
(HfReScTaTiWYZr)C8,,-0.551875000,0.571125000,0.060752897,0.359789435,-0.053,0,2454,4.500000000,0.410797528,-0.409,,0.608846355,0.391359915,0.538080854,0.291871979,0.318758825,1,0,0.374999998,0.279925224,0.000000000,
(HfReScTaVWYZr)C8,,-0.493000000,0.630000000,0.066618231,0.360277671,-0.053,0,2454,4.625000000,0.379964472,-0.409,,0.533960830,0.315493330,0.465111708,0.290724410,0.318758825,1,0,0.427083332,0.345158529,0.000000000,
(HfReScTiVWYZr)C8,,-0.531250000,0.591750000,0.074236218,0.359478789,-0.053,0,2454,4.500000000,0.409039653,-0.409,,0.582612572,0.364782449,0.370338230,0.292602134,0.318758825,1,0,0.374999998,0.283644351,0.000000000,
(HfReTaTiVWYZr)C8,,-0.579250000,0.543750000,0.072564506,0.351665679,-0.053,0,2611,4.750000000,0.398549166,-0.409,,0.643665738,0.426635461,0.391135581,0.310966391,0.318758825,1,0,0.479166665,0.305839009,0.000000000,
(HfScTaTiVWYZr)C8,,-0.607000000,0.516000000,0.074201963,0.338710791,-0.154,0,2454,4.250000000,0.367457481,-0.169,,0.678962100,0.462394234,0.370764391,0.341416097,0.461212984,1,0,0.270833332,0.371619492,0.310478651,
(MoNbReScTaTiVW)C8,,-0.412000000,0.553000000,0.050596443,0.327488072,-0.053,0,2454,5.125000000,0.288668495,-0.104,,0.430933612,0.414715870,0.664434764,0.367794441,0.318758825,1,0,0.635416664,0.538312856,0.394566618,
(MoNbReScTaTiVY)C8,,-0.414250000,0.550750000,0.065697689,0.278070922,-0.053,0,2454,4.750000000,0.286712290,-0.104,,0.433795479,0.417615230,0.476563938,0.483946559,0.318758825,1,0,0.479166665,0.542451585,0.394566618,
(MoNbReScTaTiVZr)C8,,-0.519500000,0.494500000,0.059436714,0.260420333,-0.053,0,2454,4.875000000,0.329777577,-0.104,,0.567667266,0.490099229,0.554455156,0.525433233,0.318758825,1,0,0.531249998,0.451338629,0.394566618,
(MoNbReScTaTiWY)C8,,-0.371750000,0.593250000,0.053129040,0.372256632,-0.053,0,2454,4.875000000,0.296764111,-0.104,,0.379737988,0.362849542,0.632927350,0.262568563,0.318758825,1,0,0.531249998,0.521185012,0.394566618,
(MoNbReScTaTiWZr)C8,,-0.477000000,0.537000000,0.046501152,0.355754041,-0.053,0,2454,5.000000000,0.351517425,-0.104,,0.513609775,0.435333541,0.715383246,0.301356937,0.318758825,1,0,0.583333331,0.405343768,0.394566618,
(MoNbReScTaTiYZr)C8,,-0.479250000,0.534750000,0.057426799,0.293169639,-0.053,0,2454,4.625000000,0.349494546,-0.104,,0.516471642,0.438232901,0.579460006,0.448457907,0.318758825,1,0,0.427083332,0.409623561,0.394566618,
(MoNbReScTaVWY)C8,,-0.312875000,0.346125000,0.058983082,0.368440548,-0.053,0,2454,5.000000000,0.206100969,-0.104,,0.304852464,0.681295911,0.560098688,0.271538044,0.318758825,1,0,0.583333331,0.713000453,0.394566618,
(MoNbReScTaVWZr)C8,,-0.418125000,0.595875000,0.052856383,0.351318943,-0.053,0,2454,5.125000000,0.300609979,-0.104,,0.438724250,0.359466956,0.636319407,0.311781374,0.318758825,1,0,0.635416664,0.513048333,0.394566618,
(MoNbReScTaVYZr)C8,,-0.420375000,0.593625000,0.063250153,0.293289533,-0.053,0,2454,4.750000000,0.298685846,-0.104,,0.441586118,0.362366316,0.507013124,0.448176105,0.318758825,1,0,0.479166665,0.517119210,0.394566618,
(MoNbReScTaWYZr)C8,,-0.377875000,0.636125000,0.045113384,0.389949917,-0.053,0,2454,4.875000000,0.309190652,-0.104,,0.387528626,0.307600627,0.732648125,0.220981533,0.318758825,1,0,0.531249998,0.494894256,0.394566618,
(MoNbReScTiVWY)C8,,-0.351125000,0.613875000,0.063326504,0.365733424,-0.053,0,2454,4.875000000,0.281420698,-0.061,,0.353504206,0.336272076,0.506063259,0.277900981,0.318758825,1,0,0.531249998,0.553646974,0.450194043,
(MoNbReScTiVWZr)C8,,-0.456375000,0.557625000,0.056390103,0.348281495,-0.053,0,2454,5.000000000,0.345014108,-0.061,,0.487375992,0.408756075,0.592357286,0.318920717,0.318758825,1,0,0.583333331,0.419102796,0.450194043,
(MoNbReScTiVYZr)C8,,-0.458625000,0.555375000,0.069344069,0.292093735,-0.053,0,2454,4.625000000,0.343088158,-0.029,,0.490237859,0.411655435,0.431200242,0.450986758,0.318758825,1,0,0.427083332,0.423177515,0.491591197,
(MoNbReScTiWYZr)C8,,-0.416125000,0.597875000,0.056586014,0.387876833,-0.053,0,2454,4.750000000,0.356856217,-0.029,,0.436180368,0.356889747,0.589920011,0.225854195,0.318758825,1,0,0.479166665,0.394048520,0.491591197,
(MoNbReScVWYZr)C8,,-0.357250000,0.656750000,0.062297328,0.384837628,-0.053,0,2454,4.875000000,0.294924037,-0.061,,0.361294844,0.281023161,0.518866978,0.232997668,0.318758825,1,0,0.531249998,0.525078045,0.450194043,
(MoNbReTaTiVWY)C8,,-0.399125000,0.565875000,0.064389392,0.351085371,-0.053,0,2611,5.125000000,0.296677619,-0.104,,0.414557372,0.398125088,0.492840132,0.312330373,0.318758825,1,0,0.635416664,0.521368003,0.394566618,
(MoNbReTaTiVWZr)C8,,-0.504375000,0.509625000,0.058457231,0.332142665,-0.053,0,2786,5.250000000,0.343148269,-0.104,,0.548429159,0.470609087,0.566640662,0.356854093,0.318758825,1,1,0.687499997,0.423050339,0.394566618,
(MoNbReTaTiVYZr)C8,,-0.506625000,0.507375000,0.068917999,0.281646942,-0.053,0,2611,4.875000000,0.340895122,-0.104,,0.551291026,0.473508447,0.436500866,0.475541332,0.318758825,1,0,0.531249998,0.427817307,0.394566618,
(MoNbReTaTiWYZr)C8,,-0.464125000,0.549875000,0.053738994,0.375846960,-0.053,0,2611,5.000000000,0.360452992,-0.104,,0.497233535,0.418742759,0.625339070,0.254129707,0.318758825,1,0,0.583333331,0.386438845,0.394566618,
(MoNbReTaVWYZr)C8,,-0.405250000,0.608750000,0.060142268,0.372181072,-0.053,0,2611,5.125000000,0.308564722,-0.104,,0.422348010,0.342876174,0.545677534,0.262746163,0.318758825,1,0,0.635416664,0.496218533,0.394566618,
(MoNbReTiVWYZr)C8,,-0.443500000,0.570500000,0.067733899,0.369552094,-0.053,0,2611,5.000000000,0.353363128,-0.061,,0.470999752,0.392165293,0.451231953,0.268925422,0.318758825,1,0,0.583333331,0.401438826,0.450194043,
(MoNbScTaTiVWY)C8,,-0.426875000,0.538125000,0.065564283,0.365220396,-0.154,0,2454,4.625000000,0.272393299,-0.104,,0.449853734,0.433883861,0.478223602,0.279106824,0.461212984,1,0,0.427083332,0.572746186,0.394566618,
(MoNbScTaTiVWZr)C8,,-0.532125000,0.481875000,0.059551459,0.349714169,-0.154,0,2454,4.750000000,0.313193007,-0.104,,0.583725520,0.506367860,0.553027644,0.315553302,0.461212984,1,0,0.479166665,0.486426500,0.394566618,
(MoNbScTaTiVYZr)C8,,-0.534375000,0.479625000,0.070335998,0.268456235,-0.160,0,2454,4.375000000,0.310521713,-0.104,,0.586587388,0.509267220,0.418859894,0.506545317,0.469675607,1,0,0.322916665,0.492078139,0.394566618,
(MoNbScTaTiWYZr)C8,,-0.491875000,0.522125000,0.056062459,0.382522467,-0.154,0,2454,4.500000000,0.335409242,-0.104,,0.532529897,0.454501532,0.596433427,0.238439320,0.461212984,1,0,0.374999998,0.439423751,0.394566618,
(MoNbScTaVWYZr)C8,,-0.433000000,0.581000000,0.062136977,0.380919939,-0.154,0,2454,4.625000000,0.284697647,-0.104,,0.457644372,0.378634946,0.520861869,0.242205967,0.461212984,1,0,0.427083332,0.546713955,0.394566618,
(MoNbScTiVWYZr)C8,,-0.471250000,0.542750000,0.069009209,0.379242666,-0.154,0,2454,4.500000000,0.329519631,-0.061,,0.506296114,0.427924066,0.435366146,0.246148298,0.461212984,1,0,0.374999998,0.451884362,0.450194043,
(MoNbTaTiVWYZr)C8,,-0.519250000,0.494750000,0.068098692,0.368535955,-0.154,0,2611,4.750000000,0.325378530,-0.104,,0.567349280,0.489777078,0.446693662,0.271313797,0.461212984,1,0,0.479166665,0.460645665,0.394566618,
(MoReScTaTiVWY)C8,,-0.366500000,0.598500000,0.064323534,0.371329958,-0.053,0,2454,4.875000000,0.294172143,-0.104,,0.373060298,0.356084369,0.493659454,0.264746656,0.318758825,1,0,0.531249998,0.526668821,0.394566618,
(MoReScTaTiVWZr)C8,,-0.471750000,0.542250000,0.057627483,0.354638901,-0.053,0,2454,5.000000000,0.350910156,-0.104,,0.506932085,0.428568368,0.576963353,0.303978008,0.318758825,1,0,0.583333331,0.406628564,0.394566618,
(MoReScTaTiVYZr)C8,,-0.474000000,0.540000000,0.070065916,0.293640937,-0.053,0,2454,4.625000000,0.348917612,-0.104,,0.509793952,0.431467728,0.422219917,0.447350149,0.318758825,1,0,0.427083332,0.410844176,0.394566618,
(MoReScTaTiWYZr)C8,,-0.431500000,0.582500000,0.057158249,0.391964204,-0.053,0,2454,4.750000000,0.364262611,-0.104,,0.455736461,0.376702040,0.582800975,0.216247068,0.318758825,1,0,0.479166665,0.378378857,0.394566618,
(MoReScTaVWYZr)C8,,-0.372625000,0.641375000,0.062873892,0.389318314,-0.053,0,2454,4.875000000,0.306808547,-0.104,,0.380850936,0.300835454,0.511694092,0.222466077,0.318758825,1,0,0.531249998,0.499934062,0.394566618,
(MoReScTiVWYZr)C8,,-0.410875000,0.603125000,0.068269062,0.387193427,-0.053,0,2454,4.750000000,0.355359831,-0.061,,0.429502678,0.350124573,0.444574129,0.227460501,0.318758825,1,0,0.479166665,0.397214414,0.450194043,
(MoReTaTiVWYZr)C8,,-0.458875000,0.555125000,0.068356275,0.374966665,-0.053,0,2611,5.000000000,0.359672920,-0.104,,0.490555845,0.411977586,0.443489137,0.256198788,0.318758825,1,0,0.583333331,0.388089238,0.394566618,
(MoScTaTiVWYZr)C8,,-0.486625000,0.527375000,0.069669264,0.382320219,-0.154,0,2454,4.500000000,0.335005947,-0.104,,0.525852206,0.447736359,0.427154566,0.238914690,0.461212984,1,0,0.374999998,0.440276999,0.394566618,
(NbReScTaTiVWY)C8,,-0.413500000,0.551500000,0.065794942,0.330168044,-0.053,0,2454,4.750000000,0.287383455,-0.061,,0.432841523,0.416648777,0.475354033,0.361495323,0.318758825,1,0,0.479166665,0.541031607,0.450194043,
(NbReScTaTiVWZr)C8,,-0.518750000,0.495250000,0.059702947,0.314354497,-0.053,0,2454,4.875000000,0.330600117,-0.061,,0.566713310,0.489132776,0.551143019,0.398664139,0.318758825,1,0,0.531249998,0.449598385,0.450194043,
(NbReScTaTiVYZr)C8,,-0.521000000,0.493000000,0.070716305,0.198305320,-0.053,0,2454,4.500000000,0.328162307,-0.017,,0.569575177,0.492032136,0.414128594,0.671430934,0.318758825,1,0,0.374999998,0.454756044,0.507115129,
(NbReScTaTiWYZr)C8,,-0.478500000,0.535500000,0.056806503,0.345703540,-0.053,0,2454,4.625000000,0.350184594,-0.028,,0.515517686,0.437266448,0.587176961,0.324980051,0.318758825,1,0,0.427083332,0.408163630,0.492884858,
(NbReScTaVWYZr)C8,,-0.419625000,0.594375000,0.062761833,0.344990942,-0.053,0,2454,4.750000000,0.299345510,-0.061,,0.440632162,0.361399862,0.513088183,0.326654971,0.318758825,1,0,0.479166665,0.515723562,0.450194043,
(NbReScTiVWYZr)C8,,-0.457875000,0.556125000,0.069309960,0.343611336,-0.053,0,2454,4.625000000,0.343746068,-0.061,,0.489283904,0.410688981,0.431624581,0.329897654,0.318758825,1,0,0.427083332,0.421785579,0.450194043,
(NbReTaTiVWYZr)C8,,-0.505875000,0.508125000,0.068591722,0.333466640,-0.053,0,2611,4.875000000,0.341662640,-0.061,,0.550337070,0.472541994,0.440560000,0.353742167,0.318758825,1,0,0.531249998,0.426193476,0.450194043,
(NbScTaTiVWYZr)C8,,-0.533625000,0.480375000,0.070081754,0.327595406,-0.154,0,2454,4.375000000,0.311430946,-0.061,,0.585633432,0.508300767,0.422022886,0.367542159,0.461212984,1,0,0.322916665,0.490154480,0.450194043,
(ReScTaTiVWYZr)C8,,-0.473250000,0.540750000,0.069992646,0.345832329,-0.053,0,2454,4.625000000,0.349597536,-0.061,,0.508839996,0.430501274,0.423131453,0.324677339,0.318758825,1,0,0.427083332,0.409405664,0.450194043,
(CrHfMoNbReScTaTiV)C9,,-0.454666667,0.668333333,0.070658597,0.249967899,0.173,0,2271,5.000000000,0.398808503,-0.409,,0.485203093,0.266096827,0.414846517,0.550001068,0.000000014,0,0,0.583333331,0.305290330,0.000000000,
(CrHfMoNbReScTaTiW)C9,,-0.416888889,0.706111111,0.063602089,0.339818397,0.173,0,2271,5.111111111,0.409259886,-0.409,,0.437151990,0.217416215,0.502634774,0.338812733,0.000000014,0,0,0.629629627,0.283178405,0.000000000,
(CrHfMoNbReScTaTiY)C9,,-0.418888889,0.704111111,0.073253645,0.280862868,0.173,0,2271,4.777777778,0.408012376,-0.409,,0.439695872,0.219993424,0.382562182,0.477384253,0.000000014,0,0,0.490740739,0.285817755,0.000000000,
(CrHfMoNbReScTaTiZr)C9,,-0.512444444,0.610555556,0.068873131,0.266879545,0.173,0,2271,4.888888889,0.436233401,-0.409,,0.558693016,0.340549527,0.437059051,0.510251235,0.000000014,0,0,0.537037035,0.226110708,0.000000000,
(CrHfMoNbReScTaVW)C9,,-0.364555556,0.758444444,0.067462484,0.336004115,0.173,0,2271,5.222222222,0.363366088,-0.409,,0.370587079,0.149979250,0.454608558,0.347777980,0.000000014,0,0,0.675925923,0.380275627,0.000000000,
(CrHfMoNbReScTaVY)C9,,-0.366555556,0.756444444,0.077028145,0.280783736,0.173,0,2271,4.888888889,0.362249488,-0.409,,0.373130961,0.152556459,0.335604569,0.477570249,0.000000014,0,0,0.537037035,0.382638010,0.000000000,
(CrHfMoNbReScTaVZr)C9,,-0.460111111,0.662888889,0.072735706,0.266337760,0.173,0,2271,5.000000000,0.406007784,-0.409,,0.492128105,0.273112562,0.389005725,0.511524668,0.000000014,0,0,0.583333331,0.290058856,0.000000000,
(CrHfMoNbReScTaWY)C9,,-0.328777778,0.794222222,0.066893114,0.370944740,0.173,0,2271,5.000000000,0.364709253,-0.409,,0.325079858,0.103875847,0.461691956,0.265652088,0.000000014,0,0,0.583333331,0.377433899,0.000000000,
(CrHfMoNbReScTaWZr)C9,,-0.422333333,0.700666667,0.062660690,0.357370368,0.173,0,2271,5.111111111,0.416772253,-0.409,,0.444077002,0.224431950,0.514346482,0.297557853,0.000000014,0,0,0.629629627,0.267284537,0.000000000,
(CrHfMoNbReScTaYZr)C9,,-0.424333333,0.698666667,0.069512956,0.291907308,0.173,0,2271,4.777777778,0.415521092,-0.409,,0.446620884,0.227009159,0.429099156,0.451424943,0.000000014,0,0,0.490740739,0.269931611,0.000000000,
(CrHfMoNbReScTiVW)C9,,-0.398555556,0.724444444,0.067674579,0.333333333,0.173,0,2271,5.111111111,0.401628106,-0.409,,0.413833072,0.193791801,0.451969941,0.354055497,0.000000014,0,0,0.629629627,0.299324913,0.000000000,
(CrHfMoNbReScTiVY)C9,,-0.400555556,0.722444444,0.079501294,0.279602893,0.173,0,2271,4.777777778,0.400448391,-0.409,,0.416376954,0.196369009,0.304836741,0.480345750,0.000000014,0,0,0.490740739,0.301820830,0.000000000,
(CrHfMoNbReScTiVZr)C9,,-0.494111111,0.628888889,0.074566379,0.264887584,0.173,0,2271,4.888888889,0.433145201,-0.409,,0.535374098,0.316925112,0.366230783,0.514933222,0.000000014,0,0,0.537037035,0.232644393,0.000000000,
(CrHfMoNbReScTiWY)C9,,-0.362777778,0.760222222,0.071916581,0.369076258,0.173,0,2271,4.888888889,0.405852129,-0.409,,0.368325851,0.147688398,0.399196254,0.270043846,0.000000014,0,0,0.537037035,0.290388175,0.000000000,
(CrHfMoNbReScTiWZr)C9,,-0.456333333,0.666666667,0.067186425,0.355277669,0.173,0,2271,5.000000000,0.446139490,-0.409,,0.487322995,0.268244501,0.458042942,0.302476620,0.000000014,0,0,0.583333331,0.205152458,0.000000000,
(CrHfMoNbReScTiYZr)C9,,-0.458333333,0.664666667,0.075754945,0.291280697,0.173,0,2271,4.666666667,0.444818065,-0.409,,0.489866877,0.270821709,0.351444129,0.452897756,0.000000014,0,0,0.444444443,0.207948188,0.000000000,
(CrHfMoNbReScVWY)C9,,-0.310444444,0.812555556,0.075621972,0.366417424,0.173,0,2271,5.000000000,0.351558786,-0.409,,0.301760941,0.080251433,0.353098414,0.276293280,0.000000014,0,0,0.583333331,0.405256260,0.000000000,
(CrHfMoNbReScVWZr)C9,,-0.404000000,0.719000000,0.070992413,0.352167889,0.173,0,2271,5.111111111,0.409524385,-0.409,,0.420758084,0.200807536,0.410693607,0.309785976,0.000000014,0,0,0.629629627,0.282618805,0.000000000,
(CrHfMoNbReScVYZr)C9,,-0.406000000,0.717000000,0.079527304,0.291852322,0.173,0,2271,4.777777778,0.408340816,-0.409,,0.423301966,0.203384745,0.304513156,0.451554185,0.000000014,0,0,0.490740739,0.285122875,0.000000000,
(CrHfMoNbReScWYZr)C9,,-0.368222222,0.754777778,0.069129897,0.383409010,0.173,0,2271,4.888888889,0.414138404,-0.409,,0.375250863,0.154704133,0.433864692,0.236355551,0.000000014,0,0,0.537037035,0.272856956,0.000000000,
(CrHfMoNbReTaTiVW)C9,,-0.441222222,0.681777778,0.070773782,0.318972115,0.173,0,2271,5.333333333,0.406602120,-0.409,,0.468102553,0.248772256,0.413413531,0.387810700,0.000000014,0,0,0.722222219,0.288801424,0.000000000,
(CrHfMoNbReTaTiVY)C9,,-0.443222222,0.679777778,0.080613178,0.269723223,0.173,0,2271,5.000000000,0.405226350,-0.409,,0.470646435,0.251349465,0.291004074,0.503567335,0.000000014,0,0,0.583333331,0.291712131,0.000000000,
(CrHfMoNbReTaTiVZr)C9,,-0.536777778,0.586222222,0.076290695,0.253688834,0.173,0,2271,5.111111111,0.428346635,-0.409,,0.589643579,0.371905568,0.344778996,0.541255227,0.000000014,0,0,0.629629627,0.242796690,0.000000000,
(CrHfMoNbReTaTiWY)C9,,-0.405444444,0.717555556,0.071625575,0.358143360,0.173,0,2271,5.111111111,0.414474530,-0.409,,0.422595332,0.202668853,0.402816593,0.295740981,0.000000014,0,0,0.629629627,0.272145816,0.000000000,
(CrHfMoNbReTaTiWZr)C9,,-0.499000000,0.624000000,0.067445981,0.343353110,0.173,0,2271,5.222222222,0.445118212,-0.409,,0.541592476,0.323224956,0.454813878,0.330504599,0.000000014,0,0,0.675925923,0.207313170,0.000000000,
(CrHfMoNbReTaTiYZr)C9,,-0.501000000,0.622000000,0.074497164,0.283644709,0.173,0,2271,4.888888889,0.443601423,-0.409,,0.544136358,0.325802165,0.367091869,0.470845698,0.000000014,0,0,0.537037035,0.210522231,0.000000000,
(CrHfMoNbReTaVWY)C9,,-0.353111111,0.769888889,0.075634421,0.354964787,0.173,0,2271,5.222222222,0.367603786,-0.409,,0.356030422,0.135231888,0.352943535,0.303212032,0.000000014,0,0,0.675925923,0.371309956,0.000000000,
(CrHfMoNbReTaVWZr)C9,,-0.446666667,0.676333333,0.071551794,0.339676680,0.173,0,2271,5.333333333,0.413842697,-0.409,,0.475027565,0.255787991,0.403734477,0.339145832,0.000000014,0,0,0.722222219,0.273482581,0.000000000,
(CrHfMoNbReTaVYZr)C9,,-0.448666667,0.674333333,0.078593903,0.283683879,0.173,0,2271,5.000000000,0.412464679,-0.409,,0.477571447,0.258365200,0.316125372,0.470753632,0.000000014,0,0,0.583333331,0.276398045,0.000000000,
(CrHfMoNbReTaWYZr)C9,,-0.410888889,0.712111111,0.066592233,0.373868664,0.173,0,2271,5.111111111,0.422041716,-0.409,,0.429520344,0.209684588,0.465435143,0.258779576,0.000000014,0,0,0.629629627,0.256135968,0.000000000,
(CrHfMoNbReTiVWY)C9,,-0.387111111,0.735888889,0.079041602,0.352633829,0.173,0,2271,5.111111111,0.406424640,-0.409,,0.399276415,0.179044439,0.310555649,0.308690812,0.000000014,0,0,0.629629627,0.289176918,0.000000000,
(CrHfMoNbReTiVWZr)C9,,-0.480666667,0.642333333,0.074381311,0.337078955,0.173,0,2271,5.222222222,0.441534194,-0.409,,0.518273558,0.299600542,0.368533168,0.345251631,0.000000014,0,0,0.675925923,0.214895854,0.000000000,
(CrHfMoNbReTiVYZr)C9,,-0.482666667,0.640333333,0.083200275,0.282567593,0.173,0,2271,4.888888889,0.440088375,-0.409,,0.520817440,0.302177750,0.258818643,0.473377397,0.000000014,0,0,0.537037035,0.217954764,0.000000000,
(CrHfMoNbReTiWYZr)C9,,-0.444888889,0.678111111,0.073923781,0.372054689,0.173,0,2271,5.000000000,0.451927832,-0.409,,0.472766337,0.253497139,0.374225187,0.263043219,0.000000014,0,0,0.583333331,0.192906099,0.000000000,
(CrHfMoNbReVWYZr)C9,,-0.392555556,0.730444444,0.077929603,0.369507513,0.173,0,2271,5.111111111,0.414379888,-0.409,,0.406201426,0.186060174,0.324389762,0.269030205,0.000000014,0,0,0.629629627,0.272346049,0.000000000,
(CrHfMoNbScTaTiVW)C9,,-0.465888889,0.657111111,0.071218847,0.333481449,0.173,0,2271,4.888888889,0.388639349,-0.169,,0.499477097,0.280557832,0.407876588,0.353707361,0.000000014,0,0,0.537037035,0.326805147,0.310478651,
(CrHfMoNbScTaTiVY)C9,,-0.467888889,0.655111111,0.081362314,0.258876967,0.173,0,2271,4.555555556,0.387072329,-0.104,,0.502020979,0.283135041,0.281684260,0.529060826,0.000000014,0,0,0.398148146,0.330120481,0.394566618,
(CrHfMoNbScTaTiVZr)C9,,-0.561444444,0.561555556,0.076958018,0.245135387,0.173,0,2271,4.666666667,0.405563836,-0.104,,0.621018123,0.403691144,0.336476998,0.561359604,0.000000014,0,0,0.444444443,0.290998116,0.394566618,
(CrHfMoNbScTaTiWY)C9,,-0.430111111,0.692888889,0.072811682,0.363684845,0.173,0,2271,4.666666667,0.399085745,-0.169,,0.453969876,0.234454429,0.388060527,0.282716046,0.000000014,0,0,0.444444443,0.304703771,0.310478651,
(CrHfMoNbScTaTiWZr)C9,,-0.523666667,0.599333333,0.068574636,0.351223611,0.173,0,2271,4.777777778,0.425435202,-0.169,,0.572967020,0.355010532,0.440772564,0.312005448,0.000000014,0,0,0.490740739,0.248956390,0.310478651,
